90, 84
95, 84
100, 85
105, 84
110, 84
115, 84
120, 84
125, 85
130, 85
135, 84
140, 87
145, 85
150, 88
150, 153
145, 87
140, 102
135, 86
130, 85
125, 85
120, 85
115, 85
110, 85
105, 85
100, 85
95, 84
90, 85
85, 84
80, 84
75, 85
70, 86
65, 85
60, 87
55, 86
50, 93
45, 93
40, 89
35, 93
30, 141
30, 0
35, 0
40, 143
45, 142
50, 141
55, 93
60, 92
65, 88
70, 87
75, 87
80, 84
85, 85
90, 84
95, 84
100, 84
105, 84
110, 84
115, 84
120, 84
125, 84
130, 85
135, 84
140, 87
145, 86
150, 153
150, 153
145, 99
140, 86
135, 86
130, 87
125, 86
120, 86
115, 85
110, 85
105, 84
100, 84
95, 85
90, 84
85, 85
80, 84
75, 84
70, 86
65, 85
60, 87
55, 87
50, 93
45, 93
40, 92
35, 93
30, 0
30, 141
35, 0
40, 140
45, 141
50, 140
55, 93
60, 94
65, 86
70, 85
75, 86
80, 84
85, 85
90, 84
95, 85
100, 85
105, 85
110, 84
115, 84
120, 84
125, 85
130, 85
135, 85
140, 85
145, 86
150, 99
150, 153
145, 153
140, 88
135, 88
130, 87
125, 85
120, 84
115, 85
110, 84
105, 85
100, 83
95, 84
90, 84
85, 84
80, 84
75, 84
70, 85
65, 85
60, 86
55, 86
50, 88
45, 94
40, 94
35, 140
30, 140
30, 142
35, 140
40, 140
45, 141
50, 0
55, 93
60, 92
65, 88
70, 86
75, 85
80, 86
85, 85
90, 84
95, 84
100, 85
105, 84
110, 85
115, 84
120, 84
125, 85
130, 85
135, 86
140, 88
145, 87
150, 99
150, 99
145, 102
140, 98
135, 94
130, 86
125, 85
120, 85
115, 85
110, 84
105, 84
100, 84
95, 84
90, 83
85, 84
80, 84
75, 84
70, 84
65, 86
60, 87
55, 87
50, 92
45, 93
40, 93
35, 141
30, 0
